223850366,05:13:00,05:13:00,51096,1
223850366,05:14:51,05:14:51,51140,2
223850366,05:16:12,05:16:12,51199,3
223850366,05:17:00,05:17:00,51227,4
223850366,05:17:15,05:17:15,51266,5
223850366,05:17:42,05:17:42,53774,6
223850366,05:18:00,05:18:00,51322,7
223850366,05:18:48,05:18:48,51337,8
223850366,05:19:48,05:19:48,51358,9
223850366,05:20:39,05:20:39,51386,10
223850366,05:21:30,05:21:30,51413,11
223850366,05:22:19,05:22:19,51436,12
223850366,05:23:00,05:23:00,51453,13
223850366,05:23:28,05:23:28,51478,14
223850366,05:23:55,05:23:55,51500,15
223850366,05:24:32,05:24:32,51528,16
223850366,05:25:00,05:25:00,51554,17
223850366,05:25:13,05:25:13,51566,18
223850366,05:25:41,05:25:41,51588,19
223850366,05:26:23,05:26:23,51609,20
223850366,05:27:03,05:27:03,51633,21
223850366,05:27:37,05:27:37,51663,22
223850366,05:28:12,05:28:12,51693,23
223850366,05:28:36,05:28:36,51707,24
223850366,05:29:10,05:29:10,51749,25
223850366,05:29:30,05:29:30,51759,26
223850366,05:30:00,05:30:00,54094,27
223850366,05:32:00,05:32:00,51737,28
223850367,05:38:00,05:38:00,51737,1
223850367,05:38:45,05:38:45,54298,2
223850367,05:39:30,05:39:30,51757,3
223850367,05:40:25,05:40:25,51706,4
223850367,05:40:54,05:40:54,51692,5
223850367,05:41:36,05:41:36,51662,6
223850367,05:42:12,05:42:12,51631,7
223850367,05:43:03,05:43:03,51608,8
223850367,05:43:55,05:43:55,51587,9
223850367,05:45:00,05:45:00,61886,10
223850367,05:45:22,05:45:22,51527,11
223850367,05:46:19,05:46:19,51498,12
223850367,05:47:03,05:47:03,51477,13
223850367,05:48:00,05:48:00,51454,14
223850367,05:48:18,05:48:18,51435,15
223850367,05:48:31,05:48:31,51412,16
223850367,05:49:20,05:49:20,51385,17
223850367,05:49:50,05:49:50,51356,18
223850367,05:50:25,05:50:25,51336,19
223850367,05:50:39,05:50:39,51330,20
223850367,05:51:00,05:51:00,54095,21
223850367,05:52:04,05:52:04,51296,22
223850367,05:52:53,05:52:53,51269,23
223850367,05:54:01,05:54:01,51226,24
223850367,05:55:00,05:55:00,51198,25
223850367,05:57:00,05:57:00,51096,26
223850369,06:00:00,06:00:00,51095,1
223850369,06:01:59,06:01:59,51126,2
223850369,06:02:32,06:02:32,51113,3
223850369,06:03:17,06:03:17,51084,4
223850369,06:03:57,06:03:57,51063,5
223850369,06:04:45,06:04:45,56123,6
223850369,06:06:00,06:06:00,56096,7
223850369,06:06:21,06:06:21,56092,8
223850369,06:06:52,06:06:52,56087,9
223850369,06:07:28,06:07:28,56084,10
223850369,06:08:18,06:08:18,56132,11
223850369,06:09:00,06:09:00,56065,12
223850369,06:09:18,06:09:18,56061,13
223850369,06:09:47,06:09:47,56054,14
223850369,06:10:27,06:10:27,56046,15
223850369,06:11:06,06:11:06,56039,16
223850369,06:11:56,06:11:56,56035,17
223850369,06:12:24,06:12:24,56031,18
223850369,06:13:00,06:13:00,56028,19
223850369,06:13:24,06:13:24,56024,20
223850369,06:13:54,06:13:54,55756,21
223850369,06:14:29,06:14:29,55746,22
223850369,06:15:00,06:15:00,55739,23
223850369,06:16:38,06:16:38,55724,24
223850369,06:18:04,06:18:04,55700,25
223850369,06:18:30,06:18:30,55690,26
223850369,06:19:00,06:19:00,55676,27
223850369,06:19:33,06:19:33,55665,28
223850369,06:19:57,06:19:57,55653,29
223850369,06:20:38,06:20:38,55630,30
223850369,06:21:05,06:21:05,55619,31
223850369,06:21:26,06:21:26,55606,32
223850369,06:22:03,06:22:03,55592,33
223850369,06:23:00,06:23:00,55572,34
223850369,06:25:00,06:25:00,55545,35
223850370,06:28:00,06:28:00,55545,1
223850370,06:28:15,06:28:15,55568,2
223850370,06:29:07,06:29:07,55584,3
223850370,06:30:07,06:30:07,55605,4
223850370,06:30:41,06:30:41,55591,5
223850370,06:31:23,06:31:23,55607,6
223850370,06:31:46,06:31:46,55620,7
223850370,06:32:13,06:32:13,55631,8
223850370,06:32:27,06:32:27,55632,9
223850370,06:32:59,06:32:59,55654,10
223850370,06:33:26,06:33:26,55666,11
223850370,06:34:00,06:34:00,55678,12
223850370,06:34:48,06:34:48,55699,13
223850370,06:35:46,06:35:46,55725,14
223850370,06:37:00,06:37:00,55741,15
223850370,06:37:32,06:37:32,55747,16
223850370,06:38:00,06:38:00,55755,17
223850370,06:38:36,06:38:36,55760,18
223850370,06:38:56,06:38:56,56030,19
223850370,06:39:22,06:39:22,56032,20
223850370,06:40:02,06:40:02,56036,21
223850370,06:40:56,06:40:56,56040,22
223850370,06:41:44,06:41:44,56047,23
223850370,06:42:30,06:42:30,56055,24
223850370,06:42:56,06:42:56,56134,25
223850370,06:44:00,06:44:00,56072,26
223850370,06:44:25,06:44:25,56133,27
223850370,06:45:25,06:45:25,56085,28
223850370,06:46:27,06:46:27,56088,29
223850370,06:47:09,06:47:09,56094,30
223850370,06:48:00,06:48:00,56122,31
223850370,06:48:17,06:48:17,56095,32
223850370,06:48:31,06:48:31,56100,33
223850370,06:49:02,06:49:02,51065,34
223850370,06:50:00,06:50:00,51057,35
223850370,06:53:00,06:53:00,51095,36
223850371,06:56:00,06:56:00,51095,1
223850371,06:57:59,06:57:59,51126,2
223850371,06:58:32,06:58:32,51113,3
223850371,06:59:17,06:59:17,51084,4
223850371,06:59:57,06:59:57,51063,5
223850371,07:00:45,07:00:45,56123,6
223850371,07:02:00,07:02:00,56096,7
223850371,07:02:21,07:02:21,56092,8
223850371,07:02:52,07:02:52,56087,9
223850371,07:03:28,07:03:28,56084,10
223850371,07:04:18,07:04:18,56132,11
223850371,07:05:00,07:05:00,56065,12
223850371,07:05:18,07:05:18,56061,13
223850371,07:05:47,07:05:47,56054,14
223850371,07:06:27,07:06:27,56046,15
223850371,07:07:06,07:07:06,56039,16
223850371,07:07:56,07:07:56,56035,17
223850371,07:08:24,07:08:24,56031,18
223850371,07:09:00,07:09:00,56028,19
223850371,07:09:24,07:09:24,56024,20
223850371,07:09:54,07:09:54,55756,21
223850371,07:10:29,07:10:29,55746,22
223850371,07:11:00,07:11:00,55739,23
223850371,07:12:38,07:12:38,55724,24
223850371,07:14:04,07:14:04,55700,25
223850371,07:14:30,07:14:30,55690,26
223850371,07:15:00,07:15:00,55676,27
223850371,07:15:33,07:15:33,55665,28
223850371,07:15:57,07:15:57,55653,29
223850371,07:16:38,07:16:38,55630,30
223850371,07:17:05,07:17:05,55619,31
223850371,07:17:26,07:17:26,55606,32
223850371,07:18:03,07:18:03,55592,33
223850371,07:19:00,07:19:00,55572,34
223850371,07:21:00,07:21:00,55545,35
223850372,07:24:00,07:24:00,55545,1
223850372,07:24:15,07:24:15,55568,2
223850372,07:25:07,07:25:07,55584,3
223850372,07:26:07,07:26:07,55605,4
223850372,07:26:41,07:26:41,55591,5
223850372,07:27:23,07:27:23,55607,6
223850372,07:27:46,07:27:46,55620,7
223850372,07:28:13,07:28:13,55631,8
223850372,07:28:27,07:28:27,55632,9
223850372,07:28:59,07:28:59,55654,10
223850372,07:29:26,07:29:26,55666,11
223850372,07:30:00,07:30:00,55678,12
223850372,07:31:04,07:31:04,55699,13
223850372,07:32:22,07:32:22,55725,14
223850372,07:34:00,07:34:00,55741,15
223850372,07:34:32,07:34:32,55747,16
223850372,07:35:00,07:35:00,55755,17
223850372,07:35:42,07:35:42,55760,18
223850372,07:36:05,07:36:05,56030,19
223850372,07:36:36,07:36:36,56032,20
223850372,07:37:23,07:37:23,56036,21
223850372,07:38:25,07:38:25,56040,22
223850372,07:39:21,07:39:21,56047,23
223850372,07:40:15,07:40:15,56055,24
223850372,07:40:45,07:40:45,56134,25
223850372,07:42:00,07:42:00,56072,26
223850372,07:42:25,07:42:25,56133,27
223850372,07:43:25,07:43:25,56085,28
223850372,07:44:27,07:44:27,56088,29
223850372,07:45:09,07:45:09,56094,30
223850372,07:46:00,07:46:00,56122,31
223850372,07:46:26,07:46:26,56095,32
223850372,07:46:47,07:46:47,56100,33
223850372,07:47:33,07:47:33,51065,34
223850372,07:49:00,07:49:00,51057,35
223850372,07:52:00,07:52:00,51095,36
223850373,07:55:00,07:55:00,51095,1
223850373,07:56:59,07:56:59,51126,2
223850373,07:57:32,07:57:32,51113,3
223850373,07:58:17,07:58:17,51084,4
223850373,07:58:57,07:58:57,51063,5
223850373,07:59:45,07:59:45,56123,6
223850373,08:01:00,08:01:00,56096,7
223850373,08:01:21,08:01:21,56092,8
223850373,08:01:52,08:01:52,56087,9
223850373,08:02:28,08:02:28,56084,10
223850373,08:03:18,08:03:18,56132,11
223850373,08:04:00,08:04:00,56065,12
223850373,08:04:18,08:04:18,56061,13
223850373,08:04:47,08:04:47,56054,14
223850373,08:05:27,08:05:27,56046,15
223850373,08:06:06,08:06:06,56039,16
223850373,08:06:56,08:06:56,56035,17
223850373,08:07:24,08:07:24,56031,18
223850373,08:08:00,08:08:00,56028,19
223850373,08:08:24,08:08:24,56024,20
223850373,08:08:54,08:08:54,55756,21
223850373,08:09:29,08:09:29,55746,22
223850373,08:10:00,08:10:00,55739,23
223850373,08:11:38,08:11:38,55724,24
223850373,08:13:04,08:13:04,55700,25
223850373,08:13:30,08:13:30,55690,26
223850373,08:14:00,08:14:00,55676,27
223850373,08:14:33,08:14:33,55665,28
223850373,08:14:57,08:14:57,55653,29
223850373,08:15:38,08:15:38,55630,30
223850373,08:16:05,08:16:05,55619,31
223850373,08:16:26,08:16:26,55606,32
223850373,08:17:03,08:17:03,55592,33
223850373,08:18:00,08:18:00,55572,34
223850373,08:20:00,08:20:00,55545,35
223850374,08:23:00,08:23:00,55545,1
223850374,08:23:15,08:23:15,55568,2
223850374,08:24:07,08:24:07,55584,3
223850374,08:25:07,08:25:07,55605,4
223850374,08:25:41,08:25:41,55591,5
223850374,08:26:23,08:26:23,55607,6
223850374,08:26:46,08:26:46,55620,7
223850374,08:27:13,08:27:13,55631,8
223850374,08:27:27,08:27:27,55632,9
223850374,08:27:59,08:27:59,55654,10
223850374,08:28:26,08:28:26,55666,11
223850374,08:29:00,08:29:00,55678,12
223850374,08:30:04,08:30:04,55699,13
223850374,08:31:22,08:31:22,55725,14
223850374,08:33:00,08:33:00,55741,15
223850374,08:33:32,08:33:32,55747,16
223850374,08:34:00,08:34:00,55755,17
223850374,08:34:42,08:34:42,55760,18
223850374,08:35:05,08:35:05,56030,19
223850374,08:35:36,08:35:36,56032,20
223850374,08:36:23,08:36:23,56036,21
223850374,08:37:25,08:37:25,56040,22
223850374,08:38:21,08:38:21,56047,23
223850374,08:39:15,08:39:15,56055,24
223850374,08:39:45,08:39:45,56134,25
223850374,08:41:00,08:41:00,56072,26
223850374,08:41:25,08:41:25,56133,27
223850374,08:42:25,08:42:25,56085,28
223850374,08:43:27,08:43:27,56088,29
223850374,08:44:09,08:44:09,56094,30
223850374,08:45:00,08:45:00,56122,31
223850374,08:45:26,08:45:26,56095,32
223850374,08:45:47,08:45:47,56100,33
223850374,08:46:33,08:46:33,51065,34
223850374,08:48:00,08:48:00,51057,35
223850374,08:51:00,08:51:00,51095,36
223850375,08:54:00,08:54:00,51095,1
223850375,08:55:59,08:55:59,51126,2
223850375,08:56:32,08:56:32,51113,3
223850375,08:57:17,08:57:17,51084,4
223850375,08:57:57,08:57:57,51063,5
223850375,08:58:45,08:58:45,56123,6
223850375,09:00:00,09:00:00,56096,7
223850375,09:00:28,09:00:28,56092,8
223850375,09:01:09,09:01:09,56087,9
223850375,09:01:58,09:01:58,56084,10
223850375,09:03:04,09:03:04,56132,11
223850375,09:04:00,09:04:00,56065,12
223850375,09:04:18,09:04:18,56061,13
223850375,09:04:47,09:04:47,56054,14
223850375,09:05:27,09:05:27,56046,15
223850375,09:06:06,09:06:06,56039,16
223850375,09:06:56,09:06:56,56035,17
223850375,09:07:24,09:07:24,56031,18
223850375,09:08:00,09:08:00,56028,19
223850375,09:08:24,09:08:24,56024,20
223850375,09:08:54,09:08:54,55756,21
223850375,09:09:29,09:09:29,55746,22
223850375,09:10:00,09:10:00,55739,23
223850375,09:12:03,09:12:03,55724,24
223850375,09:13:50,09:13:50,55700,25
223850375,09:14:23,09:14:23,55690,26
223850375,09:15:00,09:15:00,55676,27
223850375,09:15:33,09:15:33,55665,28
223850375,09:15:57,09:15:57,55653,29
223850375,09:16:38,09:16:38,55630,30
223850375,09:17:05,09:17:05,55619,31
223850375,09:17:26,09:17:26,55606,32
223850375,09:18:03,09:18:03,55592,33
223850375,09:19:00,09:19:00,55572,34
223850375,09:21:00,09:21:00,55545,35
223850376,09:24:00,09:24:00,55545,1
223850376,09:24:17,09:24:17,55568,2
223850376,09:25:18,09:25:18,55584,3
223850376,09:26:29,09:26:29,55605,4
223850376,09:27:08,09:27:08,55591,5
223850376,09:27:56,09:27:56,55607,6
223850376,09:28:24,09:28:24,55620,7
223850376,09:28:56,09:28:56,55631,8
223850376,09:29:12,09:29:12,55632,9
223850376,09:29:49,09:29:49,55654,10
223850376,09:30:20,09:30:20,55666,11
223850376,09:31:00,09:31:00,55678,12
223850376,09:32:20,09:32:20,55699,13
223850376,09:33:57,09:33:57,55725,14
223850376,09:36:00,09:36:00,55741,15
223850376,09:36:32,09:36:32,55747,16
223850376,09:37:00,09:37:00,55755,17
223850376,09:37:42,09:37:42,55760,18
223850376,09:38:05,09:38:05,56030,19
223850376,09:38:36,09:38:36,56032,20
223850376,09:39:23,09:39:23,56036,21
223850376,09:40:25,09:40:25,56040,22
223850376,09:41:21,09:41:21,56047,23
223850376,09:42:15,09:42:15,56055,24
223850376,09:42:45,09:42:45,56134,25
223850376,09:44:00,09:44:00,56072,26
223850376,09:44:25,09:44:25,56133,27
223850376,09:45:25,09:45:25,56085,28
223850376,09:46:27,09:46:27,56088,29
223850376,09:47:09,09:47:09,56094,30
223850376,09:48:00,09:48:00,56122,31
223850376,09:48:26,09:48:26,56095,32
223850376,09:48:47,09:48:47,56100,33
223850376,09:49:33,09:49:33,51065,34
223850376,09:51:00,09:51:00,51057,35
223850376,09:54:00,09:54:00,51095,36
223850377,09:57:00,09:57:00,51095,1
223850377,09:58:59,09:58:59,51126,2
223850377,09:59:32,09:59:32,51113,3
223850377,10:00:17,10:00:17,51084,4
223850377,10:00:57,10:00:57,51063,5
223850377,10:01:45,10:01:45,56123,6
223850377,10:03:00,10:03:00,56096,7
223850377,10:03:28,10:03:28,56092,8
223850377,10:04:09,10:04:09,56087,9
223850377,10:04:58,10:04:58,56084,10
223850377,10:06:04,10:06:04,56132,11
223850377,10:07:00,10:07:00,56065,12
223850377,10:07:18,10:07:18,56061,13
223850377,10:07:47,10:07:47,56054,14
223850377,10:08:27,10:08:27,56046,15
223850377,10:09:06,10:09:06,56039,16
223850377,10:09:56,10:09:56,56035,17
223850402,13:02:00,13:02:00,55545,1
223850402,13:02:15,13:02:15,55568,2
223850402,13:03:07,13:03:07,55584,3
223850402,13:04:07,13:04:07,55605,4
223850402,13:04:41,13:04:41,55591,5
223850402,13:05:23,13:05:23,55607,6
223850402,13:05:46,13:05:46,55620,7
223850402,13:06:13,13:06:13,55631,8
223850402,13:06:27,13:06:27,55632,9
223850402,13:06:59,13:06:59,55654,10
223850402,13:07:26,13:07:26,55666,11
223850402,13:08:00,13:08:00,55678,12
223850402,13:09:04,13:09:04,55699,13
223850402,13:10:22,13:10:22,55725,14
223850402,13:12:00,13:12:00,55741,15
223850402,13:12:32,13:12:32,55747,16
223850402,13:13:00,13:13:00,55755,17
223850402,13:13:48,13:13:48,55760,18
223850402,13:14:15,13:14:15,56030,19
223850402,13:14:50,13:14:50,56032,20
223850402,13:15:43,13:15:43,56036,21
223850402,13:16:55,13:16:55,56040,22
223850402,13:17:58,13:17:58,56047,23
223850402,13:19:00,13:19:00,56055,24
223850402,13:19:35,13:19:35,56134,25
223850402,13:21:00,13:21:00,56072,26
223850402,13:21:25,13:21:25,56133,27
223850402,13:22:25,13:22:25,56085,28
223850402,13:23:27,13:23:27,56088,29
223850402,13:24:09,13:24:09,56094,30
223850402,13:25:00,13:25:00,56122,31
223850402,13:25:26,13:25:26,56095,32
223850402,13:25:47,13:25:47,56100,33
223850402,13:26:33,13:26:33,51065,34
223850402,13:28:00,13:28:00,51057,35
223850402,13:31:00,13:31:00,51095,36
231063073,17:53:43,17:53:43,61121,2
231063073,17:55:41,17:55:41,58563,3
231063073,17:56:25,17:56:25,58559,4
231063073,17:57:00,17:57:00,58582,5
231063073,17:58:12,17:58:12,58558,6
231063073,17:59:11,17:59:11,58556,7
231063073,17:59:45,17:59:45,58593,8
231063073,18:00:33,18:00:33,60698,9
231063073,18:01:24,18:01:24,60704,10
231063073,18:02:19,18:02:19,58565,11
231063073,18:03:20,18:03:20,58583,12
231063073,18:03:51,18:03:51,58567,13
231063073,18:04:11,18:04:11,58566,14
231063073,18:05:00,18:05:00,58570,15
231063074,18:17:00,18:17:00,58570,1
231063074,18:18:26,18:18:26,61725,2
231063074,18:19:10,18:19:10,61396,3
231063074,18:20:06,18:20:06,58576,4
231063074,18:20:57,18:20:57,58561,5
231063074,18:21:36,18:21:36,58594,6
231063074,18:22:15,18:22:15,58555,7
231063074,18:23:24,18:23:24,58557,8
231063074,18:24:20,18:24:20,58584,9
231063074,18:25:00,18:25:00,58564,10
231063074,18:25:34,18:25:34,60198,11
231063074,18:26:12,18:26:12,58562,12
231063074,18:27:00,18:27:00,58592,13
231063075,18:31:00,18:31:00,58592,1
231063075,18:32:43,18:32:43,61121,2
231063075,18:34:41,18:34:41,58563,3
231063075,18:35:25,18:35:25,58559,4
231063075,18:36:00,18:36:00,58582,5
231063075,18:37:12,18:37:12,58558,6
231063075,18:38:11,18:38:11,58556,7
231063075,18:38:45,18:38:45,58593,8
231063075,18:39:33,18:39:33,60698,9
231063075,18:40:24,18:40:24,60704,10
231063075,18:41:19,18:41:19,58565,11
231063075,18:42:20,18:42:20,58583,12
231063075,18:42:51,18:42:51,58567,13
231063075,18:43:11,18:43:11,58566,14
231063075,18:44:00,18:44:00,58570,15
231063076,18:55:00,18:55:00,58570,1
231063076,18:56:26,18:56:26,61725,2
231063076,18:57:10,18:57:10,61396,3
231063076,18:58:06,18:58:06,58576,4
231063076,18:58:57,18:58:57,58561,5
231063076,18:59:36,18:59:36,58594,6
231063076,19:00:15,19:00:15,58555,7
231063076,19:01:24,19:01:24,58557,8
231063076,19:02:20,19:02:20,58584,9
231063076,19:03:00,19:03:00,58564,10
231063076,19:03:34,19:03:34,60198,11
231063076,19:04:12,19:04:12,58562,12
231063076,19:05:00,19:05:00,58592,13
231063077,19:10:00,19:10:00,58592,1
231063077,19:11:43,19:11:43,61121,2
231063077,19:13:41,19:13:41,58563,3
231063077,19:14:25,19:14:25,58559,4
231063077,19:15:00,19:15:00,58582,5
231063077,19:16:12,19:16:12,58558,6
231063077,19:17:11,19:17:11,58556,7
231063077,19:17:45,19:17:45,58593,8
231063077,19:18:33,19:18:33,60698,9
231063077,19:19:24,19:19:24,60704,10
231063077,19:20:19,19:20:19,58565,11
231063077,19:21:20,19:21:20,58583,12
231063077,19:21:51,19:21:51,58567,13
231063077,19:22:11,19:22:11,58566,14
231063077,19:23:00,19:23:00,58570,15
231063080,14:17:00,14:17:00,58592,1
231063080,14:18:43,14:18:43,61121,2
231063080,14:20:41,14:20:41,58563,3
231063080,14:21:25,14:21:25,58559,4
231063080,14:22:00,14:22:00,58582,5
231063080,14:23:12,14:23:12,58558,6
231063080,14:24:11,14:24:11,58556,7
231063080,14:24:45,14:24:45,58593,8
231063080,14:25:33,14:25:33,60698,9
231063080,14:26:24,14:26:24,60704,10
231063080,14:27:19,14:27:19,58565,11
231063080,14:28:20,14:28:20,58583,12
231063080,14:28:51,14:28:51,58567,13
231063080,14:29:11,14:29:11,58566,14
231063080,14:30:00,14:30:00,58570,15
231063081,14:36:00,14:36:00,58570,1
231063081,14:37:26,14:37:26,61725,2
231063081,14:38:10,14:38:10,61396,3
231063081,14:39:06,14:39:06,58576,4
231063081,14:39:57,14:39:57,58561,5
231063081,14:40:36,14:40:36,58594,6
231063081,14:41:15,14:41:15,58555,7
231063081,14:42:24,14:42:24,58557,8
231063081,14:43:20,14:43:20,58584,9
231063081,14:44:00,14:44:00,58564,10
231063081,14:44:34,14:44:34,60198,11
231063081,14:45:12,14:45:12,58562,12
231063081,14:46:00,14:46:00,58592,13
231063082,14:51:00,14:51:00,58592,1
231063082,14:52:43,14:52:43,61121,2
231063082,14:54:41,14:54:41,58563,3
231063082,14:55:25,14:55:25,58559,4
231063082,14:56:00,14:56:00,58582,5
231063082,14:57:12,14:57:12,58558,6
231063082,14:58:11,14:58:11,58556,7
231063082,14:58:45,14:58:45,58593,8
231063082,14:59:33,14:59:33,60698,9
231063082,15:00:24,15:00:24,60704,10
231063082,15:01:19,15:01:19,58565,11
231063082,15:02:20,15:02:20,58583,12
231063082,15:02:51,15:02:51,58567,13
231063082,15:03:11,15:03:11,58566,14
231063082,15:04:00,15:04:00,58570,15
231063083,15:10:00,15:10:00,58570,1
231063083,15:11:26,15:11:26,61725,2
231063083,15:12:10,15:12:10,61396,3
231063083,15:13:06,15:13:06,58576,4
231063083,15:13:57,15:13:57,58561,5
231063083,15:14:36,15:14:36,58594,6
231063083,15:15:15,15:15:15,58555,7
231063083,15:16:24,15:16:24,58557,8
231063083,15:17:20,15:17:20,58584,9
231063083,15:18:00,15:18:00,58564,10
231063083,15:18:34,15:18:34,60198,11
231063083,15:19:12,15:19:12,58562,12
231063083,15:20:00,15:20:00,58592,13
231063084,15:25:00,15:25:00,58592,1
231063084,15:26:43,15:26:43,61121,2
231063084,15:28:41,15:28:41,58563,3
231063084,15:29:25,15:29:25,58559,4
231063084,15:30:00,15:30:00,58582,5
231063084,15:31:12,15:31:12,58558,6
231063084,15:32:11,15:32:11,58556,7
231063084,15:32:45,15:32:45,58593,8
231063084,15:33:33,15:33:33,60698,9
231063084,15:34:24,15:34:24,60704,10
231063084,15:35:19,15:35:19,58565,11
231063084,15:36:20,15:36:20,58583,12
231063084,15:36:51,15:36:51,58567,13
231063084,15:37:11,15:37:11,58566,14
231063084,15:38:00,15:38:00,58570,15
231063085,15:44:00,15:44:00,58570,1
231063085,15:45:26,15:45:26,61725,2
231063085,15:46:10,15:46:10,61396,3
